Order_ID,Driver_ID,Delivery_Date,City,Pincode,Delivery_Status,Attempt_Count,Delivery_Time_Minutes,SLA_Minutes,Customer_Rating,Address_Quality,Route_Status,Exception_Type,Severity,Recommended_Action
ORD003073,DRV0179,2026-03-01,Kolkata,799603,Failed,1,83,60,4.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD008595,DRV0240,2026-04-07,Bengaluru,614147,Failed,1,136,120,2.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD007598,DRV0128,2026-02-05,Pune,760171,Delivered,1,112,45,4.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD007605,DRV0068,2026-01-18,Kolkata,503294,Delivered,1,182,120,4.4,Poor,Normal,SLA Breach,High,Escalate to operations
ORD007616,DRV0212,2026-04-08,Bengaluru,666012,Failed,1,22,45,1.6,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD007621,DRV0020,2026-01-28,Delhi,584506,Delivered,1,50,60,3.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD007624,DRV0216,2026-02-05,Delhi,723144,Delivered,1,72,30,4.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD007631,DRV0250,2026-05-09,Chennai,738875,Delivered,1,156,120,3.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD007639,DRV0216,2026-06-11,Hyderabad,693514,Failed,2,95,120,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD000198,DRV0225,2026-02-03,Chennai,726816,Failed,2,28,30,3.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD000207,DRV0049,2026-05-08,Chennai,769864,Delivered,1,78,60,3.0,Good,Anomaly,SLA Breach,High,Escalate to operations
ORD000213,DRV0155,2026-05-09,Kolkata,521105,Delivered,1,55,60,3.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD002529,DRV0099,2026-02-06,Bengaluru,513319,Failed,1,59,90,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD002555,DRV0030,2026-04-28,Mumbai,593678,Delivered,1,78,90,1.4,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002572,DRV0250,2026-04-04,Mumbai,715952,Delivered,1,18,30,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD002575,DRV0228,2026-05-28,Ahmedabad,647434,Delivered,1,179,120,4.9,Poor,Normal,SLA Breach,High,Escalate to operations
ORD002593,DRV0162,2026-01-11,Pune,733972,Delivered,1,100,120,3.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD002601,DRV0021,2026-01-03,Chennai,654788,Returned,2,31,45,1.5,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002605,DRV0091,2026-02-26,Delhi,722777,Delivered,1,26,30,2.0,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD000026,DRV0119,2026-01-20,Mumbai,732328,Failed,1,113,120,3.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD000031,DRV0153,2026-06-22,Bengaluru,623314,Delivered,1,202,120,4.8,Poor,Normal,SLA Breach,High,Escalate to operations
ORD000038,DRV0232,2026-01-24,Hyderabad,722075,Delivered,1,126,60,3.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD005870,DRV0199,2026-04-04,Kolkata,753899,Returned,1,100,120,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD000134,DRV0098,2026-04-27,Pune,765054,Failed,1,92,30,3.4,Poor,Normal,SLA Breach,High,Escalate to operations
ORD000075,DRV0143,2026-05-13,Hyderabad,600168,Delivered,1,76,90,1.4,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002704,DRV0085,2026-01-18,Pune,703388,Failed,1,26,30,1.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002715,DRV0215,2026-05-01,Delhi,521965,Returned,1,18,30,4.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD002723,DRV0036,2026-01-01,Kolkata,588387,Returned,1,104,60,3.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD002732,DRV0024,2026-04-30,Bengaluru,783578,Failed,1,34,45,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD002631,DRV0200,2026-05-07,Pune,726100,Delivered,1,86,120,4.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD002638,DRV0229,2026-01-31,Pune,782893,Delivered,3,70,45,4.9,Poor,Normal,SLA Breach,High,Escalate to operations
ORD002640,DRV0062,2026-05-20,Delhi,790813,Delivered,1,94,60,4.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD000226,DRV0026,2026-03-26,Kolkata,747675,Delivered,1,62,45,4.0,Poor,Normal,SLA Breach,High,Escalate to operations
ORD009829,DRV0234,2026-02-20,Pune,751674,Delivered,1,187,120,4.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD009835,DRV0155,2026-06-10,Pune,561291,Delivered,2,80,120,1.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD009836,DRV0006,2026-03-07,Mumbai,788837,Failed,1,124,45,3.1,Poor,Normal,SLA Breach,High,Escalate to operations
ORD009840,DRV0048,2026-01-16,Hyderabad,537912,Delivered,1,36,45,4.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD009850,DRV0178,2026-06-23,Delhi,560016,Returned,2,94,30,3.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD009861,DRV0165,2026-06-06,Chennai,775118,Delivered,1,116,90,3.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD009875,DRV0221,2026-06-16,Ahmedabad,587471,Delivered,1,71,90,4.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD009878,DRV0198,2026-04-30,Mumbai,555432,Returned,2,31,60,1.4,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002425,DRV0129,2026-05-27,Chennai,662029,Delivered,3,42,45,1.7,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002443,DRV0116,2026-05-11,Hyderabad,705512,Delivered,1,133,90,3.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD002456,DRV0128,2026-01-26,Chennai,764889,Delivered,4,51,30,3.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD002458,DRV0023,2026-01-09,Pune,506923,Delivered,1,52,90,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD002467,DRV0144,2026-01-02,Bengaluru,595452,Delivered,1,83,120,2.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD009900,DRV0063,2026-03-22,Pune,675870,Delivered,2,30,60,4.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD009719,DRV0173,2026-05-01,Chennai,769545,Delivered,6,60,120,2.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD009724,DRV0172,2026-03-20,Mumbai,784674,Delivered,3,79,90,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD009730,DRV0020,2026-05-25,Ahmedabad,799751,Delivered,1,77,90,1.5,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD009790,DRV0209,2026-06-01,Bengaluru,508730,Returned,1,82,30,2.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD009796,DRV0199,2026-05-15,Chennai,579463,Delivered,1,75,90,3.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD009820,DRV0178,2026-01-27,Hyderabad,772351,Returned,1,33,45,3.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD009613,DRV0045,2026-02-18,Mumbai,698575,Failed,1,122,90,3.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD009633,DRV0195,2026-04-10,Hyderabad,748468,Failed,1,24,30,2.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD002469,DRV0225,2026-02-17,Kolkata,585075,Delivered,1,27,30,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD002471,DRV0017,2026-06-08,Kolkata,562072,Delivered,1,52,60,2.0,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002816,DRV0207,2026-05-02,Mumbai,568576,Delivered,1,22,45,4.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD002820,DRV0193,2026-02-22,Kolkata,600272,Failed,1,40,45,4.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD002824,DRV0027,2026-01-28,Kolkata,589028,Delivered,2,61,120,1.6,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002826,DRV0070,2026-02-25,Pune,749685,Returned,1,151,90,2.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD002831,DRV0064,2026-02-06,Pune,563959,Delivered,1,111,60,4.4,Poor,Normal,SLA Breach,High,Escalate to operations
ORD002838,DRV0076,2026-02-18,Kolkata,537616,Delivered,1,69,30,4.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD002843,DRV0036,2026-03-14,Delhi,755096,Returned,2,173,90,2.6,Poor,Normal,SLA Breach,High,Escalate to operations
ORD002846,DRV0200,2026-02-07,Pune,596590,Delivered,1,22,30,4.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD002862,DRV0119,2026-06-20,Bengaluru,576498,Delivered,1,138,120,3.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD002742,DRV0221,2026-01-05,Chennai,751126,Delivered,1,117,45,2.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD002789,DRV0124,2026-02-13,Kolkata,554465,Delivered,1,158,120,4.0,Poor,Normal,SLA Breach,High,Escalate to operations
ORD002799,DRV0218,2026-01-30,Bengaluru,608912,Delivered,1,124,45,2.6,Poor,Normal,SLA Breach,High,Escalate to operations
ORD002802,DRV0129,2026-03-18,Kolkata,656211,Failed,1,17,30,5.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD002806,DRV0246,2026-04-05,Kolkata,674333,Failed,2,45,60,3.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD002808,DRV0069,2026-04-05,Ahmedabad,614911,Delivered,1,104,120,2.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002809,DRV0074,2026-03-11,Ahmedabad,706468,Delivered,1,32,45,4.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD000275,DRV0183,2026-04-10,Chennai,666030,Delivered,1,19,30,2.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD000278,DRV0004,2026-04-16,Pune,703318,Delivered,1,75,120,3.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD000279,DRV0176,2026-02-13,Kolkata,572792,Delivered,1,137,90,3.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD002977,DRV0098,2026-01-07,Pune,787857,Delivered,2,115,60,2.8,Poor,Normal,SLA Breach,High,Escalate to operations
ORD002983,DRV0161,2026-06-14,Mumbai,508734,Delivered,1,90,30,3.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD002990,DRV0139,2026-02-23,Ahmedabad,689733,Returned,1,121,60,3.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD002994,DRV0133,2026-03-03,Delhi,580875,Delivered,2,75,90,1.9,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002869,DRV0057,2026-05-12,Hyderabad,646985,Delivered,1,84,90,3.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD002886,DRV0132,2026-04-01,Delhi,662059,Delivered,1,153,120,4.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD002905,DRV0081,2026-06-07,Kolkata,746028,Delivered,4,77,90,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD002906,DRV0041,2026-03-13,Chennai,650983,Returned,1,15,30,4.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD002907,DRV0161,2026-03-22,Chennai,503047,Delivered,1,165,120,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD002925,DRV0020,2026-03-26,Mumbai,600103,Failed,1,85,30,4.0,Poor,Normal,SLA Breach,High,Escalate to operations
ORD002928,DRV0010,2026-06-05,Bengaluru,519504,Delivered,2,21,30,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD002810,DRV0033,2026-03-05,Delhi,580790,Delivered,1,76,90,2.2,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002813,DRV0172,2026-04-16,Hyderabad,553093,Delivered,1,126,45,2.7,Poor,Normal,SLA Breach,High,Escalate to operations
ORD002392,DRV0079,2026-05-15,Kolkata,726293,Delivered,1,106,45,4.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD002410,DRV0016,2026-05-09,Hyderabad,775523,Delivered,1,30,60,4.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD002412,DRV0022,2026-03-18,Kolkata,522865,Delivered,1,112,120,1.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002416,DRV0222,2026-04-02,Hyderabad,672413,Delivered,2,22,45,1.7,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002932,DRV0086,2026-04-06,Mumbai,599400,Delivered,1,64,120,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD002933,DRV0109,2026-04-23,Delhi,578617,Failed,1,104,60,3.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD002938,DRV0043,2026-02-02,Delhi,771507,Delivered,2,51,90,3.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD002940,DRV0196,2026-05-23,Mumbai,587512,Delivered,2,74,90,2.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD002972,DRV0238,2026-04-21,Mumbai,785604,Failed,2,89,60,4.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD009654,DRV0160,2026-05-30,Ahmedabad,771305,Failed,1,53,90,3.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD009674,DRV0247,2026-04-18,Hyderabad,794965,Delivered,1,50,90,2.0,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD009686,DRV0228,2026-06-07,Pune,537775,Delivered,3,46,60,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD009696,DRV0127,2026-01-19,Hyderabad,768565,Failed,1,29,45,2.3,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD009713,DRV0212,2026-01-31,Bengaluru,531738,Delivered,1,84,90,3.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD000255,DRV0123,2026-03-27,Mumbai,658957,Delivered,1,77,45,4.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD000262,DRV0036,2026-01-18,Mumbai,579183,Delivered,1,68,90,4.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD003028,DRV0222,2026-01-15,Mumbai,633324,Delivered,1,27,30,3.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD003031,DRV0061,2026-03-11,Hyderabad,504461,Failed,2,30,45,1.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD003041,DRV0224,2026-06-17,Hyderabad,779515,Failed,1,28,45,1.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD003043,DRV0067,2026-04-18,Delhi,747784,Delivered,1,40,60,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD003046,DRV0237,2026-05-20,Ahmedabad,614692,Delivered,1,58,90,2.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD002364,DRV0226,2026-03-18,Chennai,611242,Returned,1,162,90,4.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD002373,DRV0138,2026-04-15,Pune,639251,Delivered,3,44,30,3.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD000290,DRV0115,2026-04-11,Delhi,742778,Returned,1,150,120,2.6,Good,Anomaly,SLA Breach,High,Escalate to operations
ORD000292,DRV0117,2026-05-14,Mumbai,753192,Delivered,1,137,90,4.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD000295,DRV0164,2026-04-12,Kolkata,515305,Returned,1,36,45,1.0,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD000297,DRV0094,2026-02-20,Delhi,739888,Delivered,1,78,90,3.3,Missing,Normal,Address Issue,High,Verify delivery address
ORD000299,DRV0236,2026-06-22,Bengaluru,570227,Delivered,1,33,60,4.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD009553,DRV0047,2026-05-04,Delhi,611624,Delivered,1,43,60,3.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD009562,DRV0094,2026-03-14,Kolkata,762437,Failed,1,23,45,4.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD009577,DRV0015,2026-03-03,Pune,590518,Delivered,1,27,30,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD009580,DRV0158,2026-05-21,Ahmedabad,585286,Delivered,1,66,120,1.6,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD003007,DRV0075,2026-01-21,Delhi,636075,Returned,2,27,30,1.7,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD003009,DRV0194,2026-06-26,Mumbai,737898,Returned,1,104,90,4.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD009591,DRV0098,2026-06-30,Chennai,686059,Delivered,1,57,45,1.6,Poor,Normal,SLA Breach,High,Escalate to operations
ORD009602,DRV0118,2026-03-19,Chennai,578806,Delivered,1,98,60,4.4,Poor,Normal,SLA Breach,High,Escalate to operations
ORD009481,DRV0207,2026-01-17,Pune,750905,Delivered,1,141,60,3.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD009485,DRV0056,2026-05-01,Mumbai,757296,Delivered,1,27,30,1.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD009491,DRV0175,2026-03-09,Ahmedabad,559124,Delivered,1,27,30,3.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD009512,DRV0080,2026-04-18,Hyderabad,795944,Delivered,1,57,90,1.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD009529,DRV0048,2026-03-20,Bengaluru,585785,Delivered,1,24,30,3.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD009538,DRV0201,2026-01-22,Hyderabad,764948,Delivered,1,154,90,3.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD009539,DRV0090,2026-01-14,Kolkata,769741,Delivered,1,114,90,3.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD009541,DRV0003,2026-06-26,Hyderabad,620090,Failed,1,106,120,2.4,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD009545,DRV0148,2026-04-09,Hyderabad,729790,Returned,2,29,45,4.3,Missing,Normal,Address Issue,High,Verify delivery address
ORD009550,DRV0218,2026-04-17,Mumbai,537473,Delivered,1,28,30,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD003017,DRV0079,2026-01-24,Delhi,652962,Returned,1,113,45,4.3,Poor,Normal,SLA Breach,High,Escalate to operations
ORD003018,DRV0103,2026-04-04,Pune,524221,Returned,1,29,45,3.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD003189,DRV0114,2026-01-31,Delhi,561769,Failed,1,165,90,2.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD003190,DRV0069,2026-04-02,Kolkata,666877,Delivered,2,64,90,4.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD003193,DRV0045,2026-02-07,Pune,566192,Failed,1,110,120,3.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD003202,DRV0173,2026-04-27,Ahmedabad,678354,Delivered,1,117,30,4.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD003207,DRV0134,2026-05-13,Mumbai,676341,Returned,1,44,60,4.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD003073,DRV0179,2026-03-01,Kolkata,799603,Failed,1,83,60,4.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD003099,DRV0085,2026-03-08,Hyderabad,740075,Delivered,2,173,120,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD003105,DRV0139,2026-01-06,Kolkata,550290,Delivered,1,38,60,4.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD003110,DRV0077,2026-02-03,Hyderabad,673244,Delivered,3,39,45,1.7,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD003111,DRV0110,2026-04-07,Chennai,657734,Failed,3,25,30,2.2,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD003126,DRV0077,2026-01-20,Bengaluru,666246,Delivered,2,23,45,2.1,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD003128,DRV0102,2026-05-10,Delhi,578651,Delivered,1,40,60,2.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD003133,DRV0202,2026-04-13,Pune,723548,Delivered,1,45,60,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD003137,DRV0180,2026-06-27,Mumbai,621402,Delivered,1,156,120,4.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD003141,DRV0065,2026-05-09,Ahmedabad,678039,Delivered,1,125,60,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD003006,DRV0029,2026-05-15,Hyderabad,690566,Delivered,1,39,45,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD002359,DRV0237,2026-05-30,Kolkata,608908,Delivered,2,32,60,2.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD003221,DRV0183,2026-05-27,Delhi,678281,Delivered,1,37,45,2.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD003226,DRV0192,2026-05-29,Delhi,623915,Returned,1,87,120,2.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
